unique_id,competitor_name,product_name,brand_name,selling_price,currency,image_1,image_2,image_3,rating,pdp_url
3600531293178,dm,"Paleta senčil za veke The Blushed Nudes, 9,6 g",MAYBELLINE NEW YORK,15.45,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747419027/assets/pas/images/24d18bb3-5b2f-4080-a057-efe28e09f688/maybelline-new-york-paleta-sencil-za-veke-the-blushed-nudes","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747418875/assets/pas/images/9a945531-f7f6-4637-90dd-73c62e2cd8a3/maybelline-new-york-paleta-sencil-za-veke-the-blushed-nudes","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747418874/assets/pas/images/9b59ec28-1792-4d1e-8b2d-fcedc4ca9a17/maybelline-new-york-paleta-sencil-za-veke-the-blushed-nudes",3.79,https://www.dm.si/p/d/1445501/maybelline-new-york-paleta-sencil-za-veke-the-blushed-nudes
8011607319374,dm,"Paleta senčil za veke Make up stories palette 004 Rose Addicted, 13,3 g",PUPA,27.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747523004/assets/pas/images/5af8c279-917e-4c9f-9ebb-ca6a278a4e19/pupa-paleta-sencil-za-veke-make-up-stories-palette-004-rose-addicted","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1764981125/assets/pas/images/45b9e48d-31aa-4f97-87dd-4b6663e753b7/pupa-paleta-sencil-za-veke-make-up-stories-palette-004-rose-addicted",,,https://www.dm.si/p/d/2286126/pupa-paleta-sencil-za-veke-make-up-stories-palette-004-rose-addicted
8011607383504,dm,"Tekoče senčilo za veke Vamp! - 01 Snow, 4 ml",PUPA,9.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747522529/assets/pas/images/840b4ced-16d7-4a5c-81cc-1ef5af8a6729/pupa-tekoce-sencilo-za-veke-vamp-01-snow","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747522805/assets/pas/images/e5058226-be33-4281-8c72-800dc7de5b11/pupa-tekoce-sencilo-za-veke-vamp-01-snow",,,https://www.dm.si/p/d/2291080/pupa-tekoce-sencilo-za-veke-vamp-01-snow
4067796068887,dm,"Senčilo za veke v stiku Cooling Aqua 040, 1,4 g",trend !t up,2.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487169/assets/pas/images/e0ccb4ce-cc37-400e-90f3-13828c3103b7/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-040","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487406/assets/pas/images/24a16dc0-83e3-4370-9500-a146696d0b4b/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-040","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487406/assets/pas/images/33881af7-24c3-4197-aa38-77c6a063d635/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-040",4.2,https://www.dm.si/p/d/3044102/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-040
5903416048480,dm,"Look Up paleta senčil za veke But Why Not?, 11 g",EVELINE COSMETICS,10.30,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747505312/assets/pas/images/4475c1db-1eee-4f74-acb4-18ece12e2972/eveline-cosmetics-look-up-paleta-sencil-za-veke-but-why-not",,,,https://www.dm.si/p/d/2278248/eveline-cosmetics-look-up-paleta-sencil-za-veke-but-why-not
5903416074144,dm,"Senčilo za veke Wonder Match, 05 Golden Glow, 3 g",EVELINE COSMETICS,7.50,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747505592/assets/pas/images/9bf83263-5065-42a9-90a4-5b71f6bd98f1/eveline-cosmetics-sencilo-za-veke-wonder-match-05-golden-glow",,,1.0,https://www.dm.si/p/d/2977916/eveline-cosmetics-sencilo-za-veke-wonder-match-05-golden-glow
4059729608543,dm,"Darilni set za oči the NUDE edition 01 Eye'm So In Love!, 1 kos",essence,10.30,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1761654113/assets/pas/images/00b5a6cc-3b6d-47bd-962a-007e38d9e709/essence-darilni-set-za-oci-the-nude-edition-01-eye-m-so-in-love","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1761654139/assets/pas/images/e222e020-40ef-49b6-b7db-7f56bf93861b/essence-darilni-set-za-oci-the-nude-edition-01-eye-m-so-in-love","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1761645886/assets/pas/images/8be9676b-4c32-41b8-b67a-b0cc7b2e1be1/essence-darilni-set-za-oci-the-nude-edition-01-eye-m-so-in-love",4.91,https://www.dm.si/p/d/3103336/essence-darilni-set-za-oci-the-nude-edition-01-eye-m-so-in-love
4067796068856,dm,"Senčilo za veke v stiku Cooling Aqua 030, 1,4 g",trend !t up,2.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487169/assets/pas/images/80b9e3fc-af82-471f-b33f-67c0579393dd/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-030","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487406/assets/pas/images/c1078f8e-8eb2-4c0e-bf11-42362af3d6d2/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-030","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487243/assets/pas/images/6466319d-e75e-4cf0-8c73-d90a26cbeb18/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-030",4.14,https://www.dm.si/p/d/3044105/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-030
4059729587053,dm,"Senčilo za oči v stiku Drunk'n Diamonds Jelly Topper – 030 Sunset Spark, 2,5 g",CATRICE,4.70,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1768825983/assets/pas/images/866f02a4-30ea-470e-97ca-1de96b840143/catrice-sencilo-za-oci-v-stiku-drunk-n-diamonds-jelly-topper-030-sunset-spark",,,4.94,https://www.dm.si/p/d/3100387/catrice-sencilo-za-oci-v-stiku-drunk-n-diamonds-jelly-topper-030-sunset-spark
4059729586933,dm,"Senčilo za oči v stiku Drunk'n Diamonds Jelly Topper – 020 Blossom Lights, 2,5 g",CATRICE,4.70,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1768825983/assets/pas/images/fe3c03ac-507c-44c6-997e-04c308acee69/catrice-sencilo-za-oci-v-stiku-drunk-n-diamonds-jelly-topper-020-blossom-lights",,,4.83,https://www.dm.si/p/d/3100386/catrice-sencilo-za-oci-v-stiku-drunk-n-diamonds-jelly-topper-020-blossom-lights
4059729586865,dm,"Paleta senčil za veke The Deep Velvet, 9 g",CATRICE,6.10,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1768826069/assets/pas/images/a9426d4f-b69b-40bc-bc81-2519ce8ec364/catrice-paleta-sencil-za-veke-the-deep-velvet",,,4.84,https://www.dm.si/p/d/3111511/catrice-paleta-sencil-za-veke-the-deep-velvet
8011607383559,dm,"Tekoče senčilo za veke Vamp! – 06 Bronze, 4 ml",PUPA,9.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747522468/assets/pas/images/b8cb837f-5278-4206-aee1-2ef5156af9b6/pupa-tekoce-sencilo-za-veke-vamp-06-bronze","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747522529/assets/pas/images/b097b3c1-ac9a-4a68-9be2-97a636e3bf85/pupa-tekoce-sencilo-za-veke-vamp-06-bronze",,,https://www.dm.si/p/d/2291082/pupa-tekoce-sencilo-za-veke-vamp-06-bronze
4067796068795,dm,"Senčilo za veke v stiku Cooling Aqua 010, 1,4 g",trend !t up,2.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487169/assets/pas/images/c44f8326-3818-4dd1-8358-3ccba8e9cc0b/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-010","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487238/assets/pas/images/304f3edd-7bc3-4ed6-9f1c-815f77fce0ca/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-010","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487237/assets/pas/images/fb511574-721b-4ee0-86f8-59bb5db17931/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-010",4.26,https://www.dm.si/p/d/3044103/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-010
4058172428159,dm,"Paleta senčil za veke QUATTRO 75 Smokey eyes, 4,4 g",alverde NATURKOSMETIK,4.75,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747451250/assets/pas/images/abd0b00f-5149-4dc3-b5cb-33cd6def0a67/alverde-naturkosmetik-paleta-sencil-za-veke-quattro-75-smokey-eyes",,,4.7,https://www.dm.si/p/d/1561566/alverde-naturkosmetik-paleta-sencil-za-veke-quattro-75-smokey-eyes
4059729586919,dm,"Senčilo za oči v stiku Drunk'n Diamonds Jelly Topper – 010 Moonlight Glow, 2,5 g",CATRICE,4.70,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1770707598/assets/pas/images/ef988a5d-1328-4322-a75c-9ba107eaf818/catrice-sencilo-za-oci-v-stiku-drunk-n-diamonds-jelly-topper-010-moonlight-glow",,,4.79,https://www.dm.si/p/d/3100385/catrice-sencilo-za-oci-v-stiku-drunk-n-diamonds-jelly-topper-010-moonlight-glow
4067796068917,dm,"Senčilo za veke v stiku Cooling Aqua 050, 1,4 g",trend !t up,2.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487484/assets/pas/images/a74dcc0b-d75d-4c65-85f6-7ee9bb26c567/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-050","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487243/assets/pas/images/bd0a7764-672a-4986-aa3e-8479f54b4809/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-050","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487486/assets/pas/images/c30cfb7f-854e-4e10-8310-8ecf82dfd12d/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-050",4.24,https://www.dm.si/p/d/3044106/trend-t-up-sencilo-za-veke-v-stiku-cooling-aqua-050
5903416015871,dm,"Paleta senčil za veke Essential Rose, 9,6 g",EVELINE COSMETICS,8.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747504812/assets/pas/images/eb64a9d5-15a9-4144-ae58-3eb3f7af64f2/eveline-cosmetics-paleta-sencil-za-veke-essential-rose",,,,https://www.dm.si/p/d/2285982/eveline-cosmetics-paleta-sencil-za-veke-essential-rose
4058172954467,dm,"Paleta senčil chocoholic 010, 4,8 g",trend !t up,4.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747457080/assets/pas/images/77f758f7-f676-4b29-9cfc-d5403b58dde7/trend-t-up-paleta-sencil-chocoholic-010","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747457080/assets/pas/images/d4bc3478-5328-4f35-baf8-476f9bd9ccb0/trend-t-up-paleta-sencil-chocoholic-010","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747457288/assets/pas/images/115849b6-6dfe-4a1e-a45f-c32d7ec54939/trend-t-up-paleta-sencil-chocoholic-010",4.65,https://www.dm.si/p/d/1673795/trend-t-up-paleta-sencil-chocoholic-010
8011607376193,dm,"Paleta senčil za veke Vamp! 002 Gold Bronze, 5,2 g",PUPA,21.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1748654786/assets/pas/images/5cc6a56b-d7b9-44a7-a613-489420db60d3/pupa-paleta-sencil-za-veke-vamp-002-gold-bronze",,,,https://www.dm.si/p/d/2968960/pupa-paleta-sencil-za-veke-vamp-002-gold-bronze
8011607376230,dm,"Paleta senčil za veke Vamp! 006 Deep Nude, 10 g",PUPA,21.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747522364/assets/pas/images/b370472a-03cd-4bab-97b8-f5cff00778e8/pupa-paleta-sencil-za-veke-vamp-006-deep-nude",,,,https://www.dm.si/p/d/2275189/pupa-paleta-sencil-za-veke-vamp-006-deep-nude
4067796008326,dm,"Paleta senčil za veke Next Nude, 4,8 g",trend !t up,4.95,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747486872/assets/pas/images/89fe233f-6605-4d70-b1d6-d319808504e6/trend-t-up-paleta-sencil-za-veke-next-nude","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487063/assets/pas/images/bb31cd55-91d4-4785-a467-2de01669ed7b/trend-t-up-paleta-sencil-za-veke-next-nude","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487062/assets/pas/images/52c1fe84-674c-40fd-98d6-ae71c27f65d2/trend-t-up-paleta-sencil-za-veke-next-nude",4.47,https://www.dm.si/p/d/2476887/trend-t-up-paleta-sencil-za-veke-next-nude
4066447531312,dm,"Senčilo za veke, 01 All In One, 1,5 g",alverde NATURKOSMETIK,2.65,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1759097990/assets/pas/images/266d6d83-5997-467d-9a97-c52001e4647f/alverde-naturkosmetik-sencilo-za-veke-01-all-in-one","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1759528045/assets/pas/images/3b4be1ae-2908-41e4-a697-89c5ee53eb2d/alverde-naturkosmetik-sencilo-za-veke-01-all-in-one",,4.68,https://www.dm.si/p/d/1453301/alverde-naturkosmetik-sencilo-za-veke-01-all-in-one
5903416080282,dm,"Paleta za ličenje oči in obraza Wonder Match, 14 g",EVELINE COSMETICS,15.90,EUR,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1771457610/assets/pas/images/f2dae28e-722d-48b1-bea1-56a01784a2df/eveline-cosmetics-paleta-za-licenje-oci-in-obraza-wonder-match",,,,https://www.dm.si/p/d/3081047/eveline-cosmetics-paleta-za-licenje-oci-in-obraza-wonder-match
